invoice_id,vendor,amount,date,true_label,vendor_mean,vendor_std,amount_zscore,amount_ratio,invoice_gap_days,vendor_frequency,split_cluster_flag,window_invoice_count,window_vendor_count,cluster_amount_ratio,co_occurrence_score,entropy_score,vendor_degree,cluster_size
B_105,V20,53098.82,2024-04-04 01:00:00,1,84574.58505376344,95035.94061676953,-0.33119505793739173,0.6278268127408858,0.0,93,0,54,27,1.0945139005401394,39,3.6440832781935946,26,40
B_375,V12,81204.92,2024-04-04 03:00:00,1,101944.13491379311,108863.03469822774,-0.19050566122487042,0.7965551280957992,1.0,116,0,52,26,1.067300054508876,38,3.607393119507447,18,40
B_101,V19,62304.42,2024-04-04 05:00:00,1,75791.63586956522,77277.72834882235,-0.17452688673507075,0.8220379102162687,0.0,92,0,51,26,1.0728731071767525,37,3.5832271003386396,32,40
B_227,V12,27783.22,2024-04-04 06:00:00,1,101944.13491379311,108863.03469822774,-0.6812251182805042,0.27253110237672507,0.0,116,0,50,26,1.0767713770786553,35,3.5611954411114173,18,40
B_440,V14,58009.84,2024-04-04 08:00:00,1,101404.49841584158,100941.99680096707,-0.4298927096587432,0.5720581320168108,0.0,101,0,49,26,1.0939426528762506,34,3.546951248653675,21,40
B_442,V14,284383.07,2024-04-04 09:00:00,1,101404.49841584158,100941.99680096707,1.8126920874455892,2.804414695875837,0.0,101,0,48,26,1.1052668071574252,33,3.525076522302224,21,40
B_269,V13,123686.25,2024-04-04 09:00:00,1,91248.5117,99126.94924086498,0.3272310034497083,1.3554730068763754,10.0,100,0,48,26,1.1052668071574252,33,3.525076522302224,24,40
B_148,V16,234327.74,2024-04-04 11:00:00,1,96281.34727272727,92447.62699932391,1.493222746599387,2.433755996166653,8.0,121,0,46,26,1.0617156162376786,31,3.474803085158928,26,40
B_230,V13,555141.16,2024-04-04 12:00:00,1,91248.5117,99126.94924086498,4.67973615768864,6.083771295402998,0.0,100,0,45,26,1.031584657690836,30,3.4483366409426157,24,40
B_473,V18,262127.39,2024-04-04 14:00:00,1,93668.06014705882,102265.70386062763,1.64725490793683,2.798441551441474,1.0,136,0,44,26,0.9242003339434035,29,3.506362239886765,23,40
B_472,V16,137357.89,2024-04-04 14:00:00,1,96281.34727272727,92447.62699932391,0.44431749892373346,1.426615510431243,0.0,121,0,44,26,0.9242003339434035,29,3.506362239886765,26,40
B_229,V15,58840.67,2024-04-04 15:00:00,1,101414.6991919192,81219.53730128995,-0.5241781279282799,0.5801929136104444,0.0,99,0,42,26,0.8696241003214036,27,3.4637264305392605,31,40
B_149,V18,38724.2,2024-04-04 16:00:00,1,93668.06014705882,102265.70386062763,-0.5372604970424987,0.41341505870992695,0.0,136,0,41,26,0.8769589341793697,26,3.4363468141201943,23,40
B_374,V12,27725.68,2024-04-04 17:00:00,1,101944.13491379311,108863.03469822774,-0.6817536674947557,0.2719666811314282,0.0,116,0,40,26,0.8880690152120511,25,3.4133079843601335,18,40
B_471,V16,69333.68,2024-04-04 17:00:00,1,96281.34727272727,92447.62699932391,-0.29148802039996063,0.7201079114077571,0.0,121,0,40,26,0.8880690152120511,25,3.4133079843601335,26,40
B_231,V12,262178.24,2024-04-04 17:00:00,1,101944.13491379311,108863.03469822774,1.4718736590130754,2.5717582327170714,0.0,116,0,40,26,0.8880690152120511,25,3.4133079843601335,18,40
B_376,V14,194503.9,2024-04-04 21:00:00,1,101404.49841584158,100941.99680096707,0.9222967866480708,1.9180804102197933,0.0,101,0,37,25,0.8623846671137131,21,3.3502412691387558,21,40
B_470,V17,55332.4,2024-04-04 22:00:00,1,105661.17514285714,95526.67662806554,-0.526850195873714,0.523672732699186,16.0,105,0,36,25,0.8318543079836946,20,3.324221830530825,24,40
B_443,V13,81472.06,2024-04-04 22:00:00,1,91248.5117,99126.94924086498,-0.09862457334050964,0.8928492709950577,0.0,100,0,36,25,0.8318543079836946,20,3.324221830530825,24,40
D_225,V5,21926.51,2024-04-05 00:00:00,0,144407.3437244898,59983.82205994232,-2.0418637501682633,0.1518368636775767,6.0,196,0,39,25,0.7966478805935847,26,3.4044979284010743,3,40
A_162,V11,55224.87,2024-04-05 00:00:00,0,182570.8592121212,102941.535881061,-1.237058987542873,0.3024829250154974,7.0,165,0,39,25,0.7966478805935847,26,3.4044979284010743,4,40
B_378,V13,238709.53,2024-04-05 00:00:00,1,91248.5117,99126.94924086498,1.4875826588694316,2.6160088481876227,0.0,100,0,39,25,0.7966478805935847,26,3.4044979284010743,24,40
A_53,V18,48566.77,2024-04-05 00:00:00,0,93668.06014705882,102265.70386062763,-0.4410163664659058,0.5184931921357063,0.0,136,0,39,25,0.7966478805935847,26,3.4044979284010743,23,40
A_449,V2,98626.86,2024-04-05 00:00:00,0,89201.08671052632,40922.37405936534,0.23032737417496954,1.1056564216940175,1.0,152,0,39,25,0.7966478805935847,26,3.4044979284010743,20,40
A_201,V19,86644.8,2024-04-05 00:00:00,0,75791.63586956522,77277.72834882235,0.14044180542730397,1.1431823026858539,0.0,92,0,39,25,0.7966478805935847,26,3.4044979284010743,32,40
A_526,V36,63424.07,2024-04-05 00:00:00,0,77526.48523809524,111324.58196102447,-0.1266772200035078,0.8180849643867316,7.0,63,0,39,25,0.7966478805935847,26,3.4044979284010743,20,40
A_73,V28,41787.34,2024-04-05 00:00:00,0,87976.94703125,91319.31227399668,-0.5057977341630535,0.47497516605106754,23.0,64,0,39,25,0.7966478805935847,26,3.4044979284010743,26,40
B_147,V18,61510.51,2024-04-05 05:00:00,1,93668.06014705882,102265.70386062763,-0.31444789880863044,0.6566790560664275,0.0,136,0,31,21,0.8019563149541361,19,3.1704988278000523,23,40
B_441,V13,143274.44,2024-04-05 12:00:00,1,91248.5117,99126.94924086498,0.5248361203719181,1.570139251495852,0.0,100,0,30,20,0.8065627164482883,19,3.1317986069680397,24,40
B_439,V15,61606.47,2024-04-05 21:00:00,1,101414.6991919192,81219.53730128995,-0.4901251643318907,0.6074648253759592,1.0,99,0,29,20,0.7822233815825183,17,3.090294502278228,31,40
D_709,V1,15640.8,2024-04-06 00:00:00,0,86403.7311111111,33948.99747755859,-2.08432802264231,0.18101786555977942,2.0,162,0,38,25,0.8489890905403567,24,3.3216747070894583,18,40
A_1048,V10,111098.99,2024-04-06 00:00:00,0,184110.51882978724,99924.56226640988,-0.7306591744275845,0.6034331295844234,2.0,188,0,38,25,0.8489890905403567,24,3.3216747070894583,4,40
D_434,V32,9960.13,2024-04-06 00:00:00,0,67081.75597222222,63875.16720999454,-0.8942556898323816,0.14847526544860967,6.0,72,0,38,25,0.8489890905403567,24,3.3216747070894583,30,40
A_865,V16,40444.32,2024-04-06 00:00:00,0,96281.34727272727,92447.62699932391,-0.6039789782182013,0.4200595555220346,1.0,121,0,38,25,0.8489890905403567,24,3.3216747070894583,26,40
D_528,V36,115825.37,2024-04-06 00:00:00,0,77526.48523809524,111324.58196102447,0.34402591109124725,1.493991061934846,1.0,63,0,38,25,0.8489890905403567,24,3.3216747070894583,20,40
A_89,V27,45587.07,2024-04-06 00:00:00,0,83207.86098360656,89047.01535564796,-0.42247759069478713,0.5478631657868909,2.0,61,0,38,25,0.8489890905403567,24,3.3216747070894583,28,40
A_1032,V15,81274.85,2024-04-07 00:00:00,0,101414.6991919192,81219.53730128995,-0.24796498350176913,0.8014030435879101,1.0,99,0,38,24,0.8675203936072572,26,3.323403881263754,31,40
A_489,V40,171215.82,2024-04-07 00:00:00,0,57973.75227272727,46945.974214180664,2.4121270778951964,2.9532824770782864,5.0,66,0,38,24,0.8675203936072572,26,3.323403881263754,19,40
D_299,V28,8358.21,2024-04-07 00:00:00,0,87976.94703125,91319.31227399668,-0.8718622949115924,0.09500346714195479,2.0,64,0,38,24,0.8675203936072572,26,3.323403881263754,26,40
A_86,V14,54387.86,2024-04-07 00:00:00,0,101404.49841584158,100941.99680096707,-0.4657741488351685,0.5363403449482333,2.0,101,0,38,24,0.8675203936072572,26,3.323403881263754,21,40
A_1029,V31,115638.61,2024-04-07 00:00:00,0,67268.36175438597,41034.01405489689,1.1787554935622544,1.719038310817039,20.0,57,0,38,24,0.8675203936072572,26,3.323403881263754,18,40
D_807,V35,326437.71,2024-04-07 00:00:00,0,75008.17954545454,56348.584614378604,4.461958897748268,4.351970145229801,3.0,66,0,38,24,0.8675203936072572,26,3.323403881263754,29,40
A_735,V7,82246.33,2024-04-07 00:00:00,0,144842.31624309393,63932.34127505827,-0.9790820406802971,0.5678296529883647,3.0,181,0,38,24,0.8675203936072572,26,3.323403881263754,3,40
A_1190,V21,124686.7,2024-04-08 00:00:00,0,99317.54854545454,98935.44463436803,0.2564186690587105,1.2554220921073505,4.0,110,0,37,24,0.7751723154208608,24,3.3499487994803334,23,40
A_127,V26,15352.59,2024-04-08 00:00:00,0,82902.77408450704,83596.62150892465,-0.8080395454468231,0.18518565854855423,0.0,71,0,37,24,0.7751723154208608,24,3.3499487994803334,30,40
A_43,V26,27262.6,2024-04-08 00:00:00,0,82902.77408450704,83596.62150892465,-0.6655712576531504,0.3288463076748493,13.0,71,0,37,24,0.7751723154208608,24,3.3499487994803334,30,40
A_125,V14,50503.9,2024-04-08 00:00:00,0,101404.49841584158,100941.99680096707,-0.5042509141689553,0.4980390687780524,1.0,101,0,37,24,0.7751723154208608,24,3.3499487994803334,21,40
D_669,V34,110391.08,2024-04-08 00:00:00,0,87031.30054545455,69584.65178653522,0.3356982201762685,1.2683920717727761,9.0,55,0,37,24,0.7751723154208608,24,3.3499487994803334,32,40
A_1233,V4,88909.11,2024-04-08 00:00:00,0,81228.63022988506,33321.06049362434,0.2304923422002813,1.0945403758256873,5.0,174,0,37,24,0.7751723154208608,24,3.3499487994803334,16,40
A_603,V13,25401.04,2024-04-08 00:00:00,0,91248.5117,99126.94924086498,-0.664267466484162,0.2783690512614546,2.0,100,0,37,24,0.7751723154208608,24,3.3499487994803334,24,40
A_211,V1,126204.51,2024-04-08 00:00:00,0,86403.7311111111,33948.99747755859,1.172335253196933,1.460620366235604,2.0,162,0,37,24,0.7751723154208608,24,3.3499487994803334,18,40
A_265,V8,64660.26,2024-04-08 00:00:00,0,179937.1240782123,101867.69807590247,-1.1316220414667455,0.3593471941048726,9.0,179,0,37,24,0.7751723154208608,24,3.3499487994803334,4,40
A_863,V40,47289.32,2024-04-08 00:00:00,0,57973.75227272727,46945.974214180664,-0.22758510961713835,0.815688177114403,1.0,66,0,37,24,0.7751723154208608,24,3.3499487994803334,19,40
A_1493,V17,95618.27,2024-04-09 00:00:00,0,105661.17514285714,95526.67662806554,-0.10513084267671371,0.9049432294075188,4.0,105,0,34,23,0.7325109807963802,20,3.2180580991879593,24,40
A_1105,V7,22034.8,2024-04-09 00:00:00,0,144842.31624309393,63932.34127505827,-1.9208681072172227,0.15212852461219872,2.0,181,0,34,23,0.7325109807963802,20,3.2180580991879593,3,40
A_174,V35,97671.46,2024-04-09 00:00:00,0,75008.17954545454,56348.584614378604,0.4021907279288538,1.3021267609094755,2.0,66,0,34,23,0.7325109807963802,20,3.2180580991879593,29,40
A_1315,V35,33742.7,2024-04-09 00:00:00,0,75008.17954545454,56348.584614378604,-0.7323120450283659,0.44984760804579105,0.0,66,0,34,23,0.7325109807963802,20,3.2180580991879593,29,40
A_1332,V8,69838.59,2024-04-09 00:00:00,0,179937.1240782123,101867.69807590247,-1.0807886638168063,0.38812558682474535,1.0,179,0,34,23,0.7325109807963802,20,3.2180580991879593,4,40
D_27,V24,22351.08,2024-04-10 00:00:00,0,69961.0374137931,66357.40093125252,-0.7174669182145776,0.31947440106416136,15.0,58,0,35,22,0.7283297412029186,24,3.219196777508049,31,40
A_897,V15,62559.9,2024-04-10 00:00:00,0,101414.6991919192,81219.53730128995,-0.4783863845641181,0.6168660325617986,3.0,99,0,35,22,0.7283297412029186,24,3.219196777508049,31,40
A_867,V29,60001.94,2024-04-10 00:00:00,0,74548.44014492753,60050.95281301047,-0.24223192525016402,0.8048610409864042,25.0,69,0,35,22,0.7283297412029186,24,3.219196777508049,30,40
A_185,V5,262477.95,2024-04-10 00:00:00,0,144407.3437244898,59983.82205994232,1.9683413607116025,1.8176093100324586,5.0,196,0,35,22,0.7283297412029186,24,3.219196777508049,3,40
A_1327,V9,139068.11,2024-04-10 00:00:00,0,188269.0858278146,100038.44686257221,-0.4918157523941906,0.7386628066191404,8.0,151,0,35,22,0.7283297412029186,24,3.219196777508049,4,40
A_77,V29,28617.59,2024-04-10 00:00:00,0,74548.44014492753,60050.95281301047,-0.7648518989540078,0.38387397604014317,0.0,69,0,35,22,0.7283297412029186,24,3.219196777508049,30,40
A_358,V39,39285.94,2024-04-10 00:00:00,0,59686.60327868852,62062.45272865382,-0.3287065476018839,0.6581926202760945,13.0,61,0,35,22,0.7283297412029186,24,3.219196777508049,26,40
D_806,V39,12611.86,2024-04-10 00:00:00,0,59686.60327868852,62062.45272865382,-0.7584937867460083,0.21129781239688458,0.0,61,0,35,22,0.7283297412029186,24,3.219196777508049,26,40
A_1322,V4,87997.75,2024-04-10 00:00:00,0,81228.63022988506,33321.06049362434,0.2031422928185999,1.0833208245680883,2.0,174,0,35,22,0.7283297412029186,24,3.219196777508049,16,40
D_829,V1,249847.17,2024-04-10 00:00:00,0,86403.7311111111,33948.99747755859,4.814240089323343,2.8915913143542116,2.0,162,0,35,22,0.7283297412029186,24,3.219196777508049,18,40
A_633,V24,27846.42,2024-04-11 00:00:00,0,69961.0374137931,66357.40093125252,-0.6346538919378718,0.39802185627187064,1.0,58,0,28,20,0.6085556683160209,16,3.0713592335744035,31,40
D_75,V2,109583.44,2024-04-11 00:00:00,0,89201.08671052632,40922.37405936534,0.49806140764214846,1.2284851626354227,6.0,152,0,28,20,0.6085556683160209,16,3.0713592335744035,20,40
A_736,V19,18410.02,2024-04-11 00:00:00,0,75791.63586956522,77277.72834882235,-0.7425279516836104,0.24289985153284008,6.0,92,0,28,20,0.6085556683160209,16,3.0713592335744035,32,40
D_868,V14,127047.6,2024-04-11 00:00:00,0,101404.49841584158,100941.99680096707,0.25403546949096284,1.2528669745205119,3.0,101,0,28,20,0.6085556683160209,16,3.0713592335744035,21,40
A_1072,V22,28461.98,2024-04-11 00:00:00,0,85951.16571428571,86159.38158415664,-0.6672345764640504,0.3311374386377965,20.0,91,0,28,20,0.6085556683160209,16,3.0713592335744035,29,40
A_1349,V16,29850.46,2024-04-11 00:00:00,0,96281.34727272727,92447.62699932391,-0.718570836895318,0.3100304556913869,5.0,121,0,28,20,0.6085556683160209,16,3.0713592335744035,26,40
D_913,V1,91293.31,2024-04-12 00:00:00,0,86403.7311111111,33948.99747755859,0.14402295293603398,1.0565776760835293,2.0,162,0,37,24,0.6493390514387484,24,3.2618697056250023,18,40
A_1447,V32,29114.45,2024-04-12 00:00:00,0,67081.75597222222,63875.16720999454,-0.5943892320183165,0.4340079589463465,6.0,72,0,37,24,0.6493390514387484,24,3.2618697056250023,30,40
A_1167,V10,123063.44,2024-04-12 00:00:00,0,184110.51882978724,99924.56226640988,-0.6109255474293017,0.668417928341427,0.0,188,0,37,24,0.6493390514387484,24,3.2618697056250023,4,40
A_280,V10,169792.37,2024-04-12 00:00:00,0,184110.51882978724,99924.56226640988,-0.1432881487483039,0.9222256764769541,6.0,188,0,37,24,0.6493390514387484,24,3.2618697056250023,4,40
D_960,V14,61556.31,2024-04-12 00:00:00,0,101404.49841584158,100941.99680096707,-0.3947593164329337,0.6070312849069698,1.0,101,0,37,24,0.6493390514387484,24,3.2618697056250023,21,40
A_514,V5,131972.47,2024-04-12 00:00:00,0,144407.3437244898,59983.82205994232,-0.20730033527587577,0.9138839667864647,2.0,196,0,37,24,0.6493390514387484,24,3.2618697056250023,3,40
D_168,V32,10561.05,2024-04-13 00:00:00,0,67081.75597222222,63875.16720999454,-0.8848481122295416,0.15743315621041484,1.0,72,0,44,29,0.6344394825698929,27,3.4352243333222545,30,40
A_135,V11,26901.06,2024-04-13 00:00:00,0,182570.8592121212,102941.535881061,-1.512200936957497,0.14734505151062186,8.0,165,0,44,29,0.6344394825698929,27,3.4352243333222545,4,40
A_1373,V27,58173.28,2024-04-13 00:00:00,0,83207.86098360656,89047.01535564796,-0.28113575449852757,0.6991236187148511,7.0,61,0,44,29,0.6344394825698929,27,3.4352243333222545,28,40
A_379,V29,19353.19,2024-04-13 00:00:00,0,74548.44014492753,60050.95281301047,-0.9191249836086809,0.2596020836960882,3.0,69,0,44,29,0.6344394825698929,27,3.4352243333222545,30,40
A_943,V35,102608.09,2024-04-13 00:00:00,0,75008.17954545454,56348.584614378604,0.48979793983260084,1.3679404390474754,4.0,66,0,44,29,0.6344394825698929,27,3.4352243333222545,29,40
A_497,V30,17216.27,2024-04-13 00:00:00,0,73122.4169117647,57615.25065897187,-0.9703190726982703,0.2354412680246361,14.0,68,0,44,29,0.6344394825698929,27,3.4352243333222545,29,40
A_821,V37,49142.21,2024-04-13 00:00:00,0,72052.50544117647,51928.02541711314,-0.4411847758965724,0.6820238612834604,10.0,68,0,44,29,0.6344394825698929,27,3.4352243333222545,25,40
D_787,V27,6661.95,2024-04-14 00:00:00,0,83207.86098360656,89047.01535564796,-0.8596026613045853,0.08006298753822033,1.0,61,0,50,28,0.6671901715095603,36,3.558659025751171,28,40
D_778,V6,64340.13,2024-04-14 00:00:00,0,144506.03180487806,76560.92735485801,-1.04707267142474,0.44523874856744583,10.0,205,0,50,28,0.6671901715095603,36,3.558659025751171,9,40
D_401,V16,44568.86,2024-04-14 00:00:00,0,96281.34727272727,92447.62699932391,-0.559364578482117,0.46289752236466797,3.0,121,0,50,28,0.6671901715095603,36,3.558659025751171,26,40
A_674,V34,116611.76,2024-04-14 00:00:00,0,87031.30054545455,69584.65178653522,0.425094235594546,1.3398676039718944,6.0,55,0,50,28,0.6671901715095603,36,3.558659025751171,32,40
A_1432,V2,20570.44,2024-04-14 00:00:00,0,89201.08671052632,40922.37405936534,-1.677052498432009,0.23060491921847134,3.0,152,0,50,28,0.6671901715095603,36,3.558659025751171,20,40
A_264,V39,36831.1,2024-04-14 00:00:00,0,59686.60327868852,62062.45272865382,-0.3682602606499277,0.6170644820169979,4.0,61,0,50,28,0.6671901715095603,36,3.558659025751171,26,40
A_1003,V25,65189.49,2024-04-15 00:00:00,0,84963.20919354838,94781.91364408535,-0.20862113679897729,0.7672582446038945,13.0,62,0,51,26,0.7213506707259325,41,3.5654755785951213,26,40
D_885,V30,36343.02,2024-04-15 00:00:00,0,73122.4169117647,57615.25065897187,-0.6383510987110282,0.49700932389215025,2.0,68,0,51,26,0.7213506707259325,41,3.5654755785951213,29,40
A_645,V25,30177.85,2024-04-15 00:00:00,0,84963.20919354838,94781.91364408535,-0.5780088107363969,0.35518308575384827,0.0,62,0,51,26,0.7213506707259325,41,3.5654755785951213,26,40
B_295,V15,398543.4,2024-04-15 01:00:00,1,101414.6991919192,81219.53730128995,3.658295188393956,3.9297998552058098,5.0,99,0,48,26,0.7302841224127755,36,3.499268203643312,31,40
B_303,V18,49134.63,2024-04-15 01:00:00,1,93668.06014705882,102265.70386062763,-0.43546363054538667,0.5245555994995517,9.0,136,0,48,26,0.7302841224127755,36,3.499268203643312,23,40
B_302,V16,45989.26,2024-04-15 02:00:00,1,96281.34727272727,92447.62699932391,-0.5440003697739617,0.4776499670259578,1.0,121,0,46,26,0.6651640451964774,34,3.519938230926285,26,40
B_301,V18,33089.58,2024-04-15 11:00:00,1,93668.06014705882,102265.70386062763,-0.5923578042528594,0.35326051044015955,0.0,136,0,45,26,0.6690967561313514,33,3.4946489004208243,23,40
B_293,V14,27507.54,2024-04-15 20:00:00,1,101404.49841584158,100941.99680096707,-0.7320662230936817,0.2712628055650163,3.0,101,0,44,26,0.6756752861443933,31,3.4725345697566885,21,40
D_48,V28,149711.36,2024-04-16 00:00:00,0,87976.94703125,91319.31227399668,0.6760206073707082,1.7016919017992327,9.0,64,0,52,31,0.706578855408917,34,3.6090934018209357,26,40
D_427,V9,31149.23,2024-04-16 00:00:00,0,188269.0858278146,100038.44686257221,-1.5705790141328528,0.1654497041473069,6.0,151,0,52,31,0.706578855408917,34,3.6090934018209357,4,40
A_702,V16,24159.88,2024-04-16 00:00:00,0,96281.34727272727,92447.62699932391,-0.78012480675624,0.250927409689808,0.0,121,0,52,31,0.706578855408917,34,3.6090934018209357,26,40
D_412,V38,31923.62,2024-04-16 00:00:00,0,71190.65382978723,52355.46745943829,-0.7499939498440813,0.44841801366669287,21.0,47,0,52,31,0.706578855408917,34,3.6090934018209357,25,40
D_346,V29,22380.07,2024-04-16 00:00:00,0,74548.44014492753,60050.95281301047,-0.8687206277432674,0.3002044006835211,3.0,69,0,52,31,0.706578855408917,34,3.6090934018209357,30,40
A_757,V25,108813.52,2024-04-16 00:00:00,0,84963.20919354838,94781.91364408535,0.25163090993394394,1.2806983203024103,1.0,62,0,52,31,0.706578855408917,34,3.6090934018209357,26,40
D_976,V7,81791.9,2024-04-16 00:00:00,0,144842.31624309393,63932.34127505827,-0.9861899125815158,0.5646922627946929,7.0,181,0,52,31,0.706578855408917,34,3.6090934018209357,3,40
A_1065,V15,47786.68,2024-04-16 00:00:00,0,101414.6991919192,81219.53730128995,-0.6602765873486467,0.4711960808904786,0.0,99,0,52,31,0.706578855408917,34,3.6090934018209357,31,40
A_0,V8,84770.25,2024-04-16 00:00:00,0,179937.1240782123,101867.69807590247,-0.934211154905537,0.4711077790449431,7.0,179,0,52,31,0.706578855408917,34,3.6090934018209357,4,40
D_175,V6,56643.38,2024-04-16 00:00:00,0,144506.03180487806,76560.92735485801,-1.1476024029233505,0.39197663457985377,2.0,205,0,52,31,0.706578855408917,34,3.6090934018209357,9,40
B_294,V13,7671.71,2024-04-16 06:00:00,1,91248.5117,99126.94924086498,-0.8431204553311378,0.08407398414604338,8.0,100,0,42,28,0.754879216189709,23,3.3623542153825197,24,40
B_292,V12,107890.5,2024-04-16 06:00:00,1,101944.13491379311,108863.03469822774,0.05462194289133484,1.058319262525224,11.0,116,0,42,28,0.754879216189709,23,3.3623542153825197,18,40
A_1249,V30,26349.01,2024-04-17 00:00:00,0,73122.4169117647,57615.25065897187,-0.8118092790975675,0.36033614282267973,2.0,68,0,49,29,0.7548752222826685,32,3.558529515711283,29,40
A_1089,V28,143013.89,2024-04-17 00:00:00,0,87976.94703125,91319.31227399668,0.6026801879916666,1.6255652106680905,1.0,64,0,49,29,0.7548752222826685,32,3.558529515711283,26,40
A_516,V7,24542.26,2024-04-17 00:00:00,0,144842.31624309393,63932.34127505827,-1.8816481955093045,0.16944005865489953,1.0,181,0,49,29,0.7548752222826685,32,3.558529515711283,3,40
A_706,V33,128842.83,2024-04-17 00:00:00,0,88242.64793103449,64151.09930319075,0.6328737876072307,1.4600805046125835,13.0,58,0,49,29,0.7548752222826685,32,3.558529515711283,32,40
D_773,V26,22180.31,2024-04-17 00:00:00,0,82902.77408450704,83596.62150892465,-0.7263659298969944,0.26754282594409695,9.0,71,0,49,29,0.7548752222826685,32,3.558529515711283,30,40
D_812,V1,28938.85,2024-04-17 00:00:00,0,86403.7311111111,33948.99747755859,-1.6926328536282271,0.334922053779514,5.0,162,0,49,29,0.7548752222826685,32,3.558529515711283,18,40
D_936,V4,89765.55,2024-04-17 00:00:00,0,81228.63022988506,33321.06049362434,0.2561942341995432,1.1050838191181929,7.0,174,0,49,29,0.7548752222826685,32,3.558529515711283,16,40
D_657,V4,85500.65,2024-04-17 00:00:00,0,81228.63022988506,33321.06049362434,0.12820394978072605,1.0525795791268244,0.0,174,0,49,29,0.7548752222826685,32,3.558529515711283,16,40
A_1407,V2,61633.78,2024-04-17 00:00:00,0,89201.08671052632,40922.37405936534,-0.6736323029116784,0.6909454954793887,3.0,152,0,49,29,0.7548752222826685,32,3.558529515711283,20,40
D_616,V36,26201.76,2024-04-17 00:00:00,0,77526.48523809524,111324.58196102447,-0.46103262461330974,0.3379673662770252,11.0,63,0,49,29,0.7548752222826685,32,3.558529515711283,20,40
D_838,V10,115552.9,2024-04-17 00:00:00,0,184110.51882978724,99924.56226640988,-0.6860868958335897,0.627624500272738,5.0,188,0,49,29,0.7548752222826685,32,3.558529515711283,4,40
B_23,V16,9469.59,2024-04-17 09:00:00,1,96281.34727272727,92447.62699932391,-0.9390270044071303,0.09835229684603188,1.0,121,0,38,25,0.7714407324778264,21,3.272358432444215,26,40
B_65,V15,30569.17,2024-04-17 09:00:00,1,101414.6991919192,81219.53730128995,-0.8722612721597204,0.30142443668559504,1.0,99,0,38,25,0.7714407324778264,21,3.272358432444215,31,40
B_19,V16,7280.03,2024-04-17 18:00:00,1,96281.34727272727,92447.62699932391,-0.9627110770761166,0.07561126422664734,0.0,121,0,36,25,0.8041033427569078,18,3.235944477735931,26,40
A_1336,V5,49458.35,2024-04-18 00:00:00,0,144407.3437244898,59983.82205994232,-1.582883643959268,0.3424895592900045,0.0,196,0,43,30,0.8754142010806162,23,3.4201998713944595,3,40
A_1438,V4,185729.91,2024-04-18 00:00:00,0,81228.63022988506,33321.06049362434,3.136098975335263,2.286479816224356,1.0,174,0,43,30,0.8754142010806162,23,3.4201998713944595,16,40
A_1164,V31,76167.59,2024-04-18 00:00:00,0,67268.36175438597,41034.01405489689,0.2168691409172806,1.132277577987186,11.0,57,0,43,30,0.8754142010806162,23,3.4201998713944595,18,40
A_1226,V29,16970.97,2024-04-18 00:00:00,0,74548.44014492753,60050.95281301047,-0.9587943013978584,0.22764718242025234,2.0,69,0,43,30,0.8754142010806162,23,3.4201998713944595,30,40
D_82,V26,42132.17,2024-04-18 00:00:00,0,82902.77408450704,83596.62150892465,-0.4877005272231876,0.508205693471241,1.0,71,0,43,30,0.8754142010806162,23,3.4201998713944595,30,40
D_31,V16,27124.09,2024-04-18 00:00:00,0,96281.34727272727,92447.62699932391,-0.7480614857939755,0.28171405006536554,0.0,121,0,43,30,0.8754142010806162,23,3.4201998713944595,26,40
A_1444,V2,64780.57,2024-04-18 00:00:00,0,89201.08671052632,40922.37405936534,-0.5967376168714922,0.7262225850189169,1.0,152,0,43,30,0.8754142010806162,23,3.4201998713944595,20,40
A_1220,V37,28206.7,2024-04-18 00:00:00,0,72052.50544117647,51928.02541711314,-0.8443410036870661,0.3914688095644087,5.0,68,0,43,30,0.8754142010806162,23,3.4201998713944595,25,40
A_801,V14,187189.67,2024-04-18 00:00:00,0,101404.49841584158,100941.99680096707,0.8498377728303841,1.8459518756308113,2.0,101,0,43,30,0.8754142010806162,23,3.4201998713944595,21,40
A_1491,V5,115415.29,2024-04-18 00:00:00,0,144407.3437244898,59983.82205994232,-0.48332315957390504,0.799228680443809,6.0,196,0,43,30,0.8754142010806162,23,3.4201998713944595,3,40
B_22,V17,28741.44,2024-04-18 02:00:00,1,105661.17514285714,95526.67662806554,-0.8052088971277097,0.27201257177548216,9.0,105,0,33,24,0.8887191119738833,17,3.134738522781902,24,40
B_64,V15,82246.2,2024-04-18 05:00:00,1,101414.6991919192,81219.53730128995,-0.23600556988207416,0.8109809492547815,0.0,99,0,32,24,0.9102301817882482,15,3.1093657182336334,31,40
B_20,V18,7729.6,2024-04-18 05:00:00,1,93668.06014705882,102265.70386062763,-0.8403366580014011,0.08252031127316385,2.0,136,0,32,24,0.9102301817882482,15,3.1093657182336334,23,40
B_63,V13,50056.92,2024-04-18 08:00:00,1,91248.5117,99126.94924086498,-0.4155396335286939,0.5485719218374732,2.0,100,0,30,24,0.9411371378237453,12,3.055745249660799,24,40
B_21,V16,292140.86,2024-04-18 09:00:00,1,96281.34727272727,92447.62699932391,2.1185767607852632,3.034209990461576,0.0,121,0,29,23,0.9541965454985081,12,3.019205933717318,26,40
D_421,V38,123785.22,2024-04-19 00:00:00,0,71190.65382978723,52355.46745943829,1.004547646591301,1.7387602807480664,3.0,47,0,35,23,0.934347834161541,21,3.22622854276934,25,40
